1,0,0,12,5
1,0,0,11,5
1,0,0,11,5
1,0,0,11,5
1,0,0,11,5
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,12,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,13,6
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,14,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,15,7
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,16,8
1,0,0,17,8
1,0,0,18,8
1,0,0,17,8
1,0,0,17,8
1,0,0,17,8
1,0,0,17,8
1,0,0,17,8
1,0,0,17,8
1,0,0,17,8
1,0,0,17,8
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,18,9
1,0,0,19,9
1,0,0,20,9
1,0,0,19,9
1,0,0,19,9
1,0,0,19,9
1,0,0,19,9
1,0,0,19,9
1,0,0,19,9
1,0,0,19,9
1,0,0,19,9
1,0,0,20,10
1,0,0,21,10
1,0,0,20,10
1,0,0,20,10
1,0,0,20,10
1,0,0,20,10
1,0,0,20,10
1,0,0,20,10
1,0,0,20,10
1,0,0,20,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,21,10
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
1,0,0,22,11
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,0,0
0,1,0,1,0
0,1,0,0,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2,0
0,1,0,2,0
0,1,0,2,0
0,1,0,1,0
0,1,0,1,0
0,1,0,1,0
0,1,0,2,0
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,2,1
0,1,0,3,1
0,1,0,3,1
0,1,0,3,1
0,1,0,3,1
0,1,0,3,1
0,1,0,3,1
0,1,0,4,1
0,1,0,4,1
0,1,0,4,1
0,1,0,3,1
0,1,0,4,2
0,1,0,5,2
0,1,0,4,2
0,1,0,5,2
0,1,0,4,2
0,1,0,4,2
0,1,0,5,2
0,1,0,4,2
0,1,0,4,2
0,1,0,4,2
0,1,0,5,2
0,1,0,5,2
0,1,0,6,2
0,1,0,6,2
0,1,0,5,2
0,1,0,5,2
0,1,0,6,2
0,1,0,5,2
0,1,0,6,2
0,1,0,5,2
0,1,0,6,3
0,1,0,6,3
0,1,0,6,3
0,1,0,6,3
0,1,0,7,3
0,1,0,6,3
0,1,0,6,3
0,1,0,7,3
0,1,0,6,3
0,1,0,7,3
0,1,0,8,3
0,1,0,7,3
0,1,0,7,3
0,1,0,7,3
0,1,0,7,3
0,1,0,7,3
0,1,0,7,3
0,1,0,7,3
0,1,0,8,3
0,1,0,7,3
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,8,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,9,4
0,1,0,10,5
0,1,0,10,5
0,1,0,10,5
0,1,0,10,5
0,1,0,11,5
0,1,0,10,5
0,1,0,10,5
0,1,0,10,5
0,1,0,10,5
0,1,0,11,5
0,1,0,11,5
0,1,0,12,5
0,1,0,12,5
0,1,0,11,5
0,1,0,12,5
0,1,0,11,5
0,1,0,12,5
0,1,0,11,5
0,1,0,11,5
0,1,0,11,5
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,12,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,13,6
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,14,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,15,7
0,1,0,16,7
0,1,0,17,8
0,1,0,16,8
0,1,0,16,8
0,1,0,16,8
0,1,0,17,8
0,1,0,16,8
0,1,0,16,8
0,1,0,16,8
0,1,0,16,8
0,1,0,16,8
0,1,0,17,8
0,1,0,18,8
0,1,0,18,8
0,1,0,17,8
0,1,0,18,8
0,1,0,17,8
0,1,0,17,8
0,1,0,18,8
0,1,0,17,8
0,1,0,18,8
0,1,0,19,9
0,1,0,18,9
0,1,0,18,9
0,1,0,19,9
0,1,0,18,9
0,1,0,18,9
0,1,0,19,9
0,1,0,18,9
0,1,0,18,9
0,1,0,18,9
0,1,0,19,9
0,1,0,19,9
0,1,0,19,9
0,1,0,20,9
0,1,0,19,9
0,1,0,19,9
0,1,0,19,9
0,1,0,19,9
0,1,0,19,9
0,1,0,19,9
0,1,0,20,10
0,1,0,20,10
0,1,0,21,10
0,1,0,21,10
0,1,0,20,10
0,1,0,20,10
0,1,0,20,10
0,1,0,20,10
0,1,0,20,10
0,1,0,20,10
0,1,0,21,10
0,1,0,21,10
0,1,0,21,10
0,1,0,21,10
0,1,0,21,10
0,1,0,22,10
0,1,0,21,10
0,1,0,21,10
0,1,0,21,10
0,1,0,21,10
0,1,0,22,11
0,1,0,23,11
0,1,0,22,11
0,1,0,22,11
0,1,0,22,11
0,1,0,23,11
0,1,0,22,11
0,1,0,22,11
0,1,0,23,11
0,1,0,22,11
0,0,1,0,0
0,0,1,1,0
0,0,1,1,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,0,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,1,0
0,0,1,2,0
0,0,1,1,0
0,0,1,1,0
0,0,1,2,1
0,0,1,2,1
0,0,1,2,1
0,0,1,3,1
0,0,1,2,1
0,0,1,2,1
0,0,1,2,1
0,0,1,2,1
0,0,1,2,1
0,0,1,2,1
0,0,1,3,1
0,0,1,3,1
0,0,1,3,1
0,0,1,3,1
0,0,1,3,1
0,0,1,4,1
0,0,1,4,1
0,0,1,3,1
0,0,1,3,1
0,0,1,3,1
0,0,1,5,2
0,0,1,4,2
0,0,1,4,2
0,0,1,4,2
0,0,1,5,2
0,0,1,4,2
0,0,1,4,2
0,0,1,4,2
0,0,1,4,2
0,0,1,4,2
0,0,1,5,2
0,0,1,5,2
0,0,1,6,2
0,0,1,5,2
0,0,1,6,2
0,0,1,5,2
0,0,1,5,2
0,0,1,5,2
0,0,1,5,2
0,0,1,6,2
0,0,1,6,3
0,0,1,7,3
0,0,1,6,3
0,0,1,6,3
0,0,1,7,3
0,0,1,6,3
0,0,1,6,3
0,0,1,6,3
0,0,1,6,3
0,0,1,6,3
0,0,1,7,3
0,0,1,7,3
0,0,1,7,3
0,0,1,7,3
0,0,1,8,3
0,0,1,7,3
0,0,1,7,3
0,0,1,7,3
0,0,1,8,3
0,0,1,7,3
0,0,1,8,4
0,0,1,8,4
0,0,1,9,4
0,0,1,8,4
0,0,1,9,4
0,0,1,8,4
0,0,1,8,4
0,0,1,8,4
0,0,1,8,4
0,0,1,8,4
0,0,1,9,4
0,0,1,10,4
0,0,1,9,4
0,0,1,9,4
0,0,1,9,4
0,0,1,9,4
0,0,1,9,4
0,0,1,9,4
0,0,1,9,4
0,0,1,9,4
0,0,1,10,5
0,0,1,10,5
0,0,1,11,5
0,0,1,10,5
0,0,1,10,5
0,0,1,11,5
0,0,1,10,5
0,0,1,10,5
0,0,1,10,5
0,0,1,10,5
0,0,1,12,5
0,0,1,11,5
0,0,1,11,5
0,0,1,11,5
0,0,1,11,5
0,0,1,11,5
0,0,1,11,5
0,0,1,11,5
0,0,1,12,5
0,0,1,12,5
0,0,1,12,6
0,0,1,12,6
0,0,1,12,6
0,0,1,13,6
0,0,1,12,6
0,0,1,13,6
0,0,1,12,6
0,0,1,12,6
0,0,1,13,6
0,0,1,12,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,13,6
0,0,1,14,7
0,0,1,14,7
0,0,1,14,7
0,0,1,15,7
0,0,1,14,7
0,0,1,14,7
0,0,1,15,7
0,0,1,14,7
0,0,1,15,7
0,0,1,14,7
0,0,1,15,7
0,0,1,16,7
0,0,1,15,7
0,0,1,16,7
0,0,1,15,7
0,0,1,15,7
0,0,1,16,7
0,0,1,15,7
0,0,1,15,7
0,0,1,15,7
0,0,1,16,8
0,0,1,16,8
0,0,1,16,8
0,0,1,16,8
0,0,1,16,8
0,0,1,16,8
0,0,1,17,8
0,0,1,16,8
0,0,1,16,8
0,0,1,16,8
0,0,1,18,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,17,8
0,0,1,18,9
0,0,1,18,9
0,0,1,18,9
0,0,1,18,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,18,9
0,0,1,18,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,20,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,19,9
0,0,1,20,10
0,0,1,20,10
0,0,1,20,10
0,0,1,20,10
0,0,1,20,10
0,0,1,20,10
0,0,1,20,10
0,0,1,20,10
0,0,1,21,10
0,0,1,21,10
0,0,1,22,10
0,0,1,21,10
0,0,1,21,10
0,0,1,21,10
0,0,1,22,10
0,0,1,21,10
0,0,1,21,10
0,0,1,21,10
0,0,1,22,10
0,0,1,21,10
0,0,1,23,11
0,0,1,22,11
0,0,1,22,11
0,0,1,22,11
0,0,1,23,11
0,0,1,22,11
0,0,1,23,11
0,0,1,22,11
0,0,1,22,11
0,0,1,22,11
